Initial Solid Degradable Fraction,Placement Dry Density,Placement Moisture Content,Maximum Hydrolysis Rate,Thermal Conductivity,Specific Heat Capacity,Injection Pressure,Injection Duration,Time,Methane Generation,Max Temp
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.552,98.86040928,32.133846
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.691,98.86247629,31.946323
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.831,98.86469674,31.767485
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.97,98.86567158,31.592983
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.109,98.86588821,31.421126
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.248,98.86597847,31.251112
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.388,98.86608678,31.082132
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.527,98.86658323,30.916785
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.666,98.86814477,30.75441
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.806,98.87010346,30.594178
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,29.945,98.87109635,30.438305
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.084,98.87131298,30.289742
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.223,98.87137617,30.145804
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.363,98.87143935,30.002965
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.502,98.87173721,29.863326
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.641,98.87288355,29.72576
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.78,98.87456243,29.590589
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,30.92,98.87557337,29.456904
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.059,98.87580805,29.330408
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.198,98.87586221,29.207536
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.338,98.87589831,29.085466
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.477,98.87606981,28.965773
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.616,98.87688218,28.848109
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.755,98.8782993,28.732626
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,31.895,98.87930121,28.618043
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.034,98.87955394,28.508153
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.173,98.8796081,28.402395
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.312,98.87963518,28.298114
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.452,98.87972544,28.194259
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.591,98.88028507,28.092341
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.73,98.88144946,27.991724
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,32.87,98.88241526,27.892461
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.009,98.8827041,27.797003
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.148,98.88275826,27.706042
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.287,98.88277631,27.616082
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.427,98.88283047,27.526527
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.566,98.88320055,27.438539
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.705,98.88413025,27.351619
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.845,98.88503288,27.26652
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,33.984,98.88535782,27.186699
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.123,98.88541198,27.107791
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.262,98.885421,27.029855
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.402,98.88545711,26.952133
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.541,98.88569179,26.875982
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.68,98.88641389,26.801305
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.819,98.88723528,26.728063
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,34.959,98.88759633,26.657681
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.098,98.88765951,26.589197
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.237,98.88766854,26.52181
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.377,98.88768659,26.4546
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.516,98.88783101,26.388445
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.655,98.88837259,26.323059
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.794,98.88911274,26.260003
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,35.934,98.88950087,26.197057
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.073,98.88956405,26.135088
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.212,98.88957308,26.073743
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.351,98.8895821,26.013825
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.491,98.88967237,25.954982
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.63,98.89006952,25.896991
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.769,98.89071039,25.839443
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,36.909,98.89110754,25.781953
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.048,98.89118878,25.725376
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.187,98.8911978,25.669195
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.326,98.89120683,25.613469
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.466,98.89125196,25.5578
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.605,98.89153177,25.502986
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.744,98.89207335,25.448515
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,37.884,98.8924705,25.394085
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.023,98.89256979,25.340446
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.162,98.89257882,25.287234
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.301,98.89257882,25.234503
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.441,98.8926059,25.18176
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.58,98.89279545,25.129762
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.719,98.89323773,25.07814
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.858,98.89362586,25.026955
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,38.998,98.8937432,24.975753
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.137,98.89376126,24.925297
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.276,98.89376126,24.875235
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.416,98.89377028,24.825213
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.555,98.89389665,24.77595
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.694,98.89424867,24.726976
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.833,98.89460972,24.678347
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,39.973,98.89474512,24.629744
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.112,98.89476317,24.581838
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.251,98.8947722,24.53435
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.39,98.8947722,24.48716
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.53,98.89485343,24.439986
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.669,98.89512422,24.438547
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.808,98.89545819,24.347284
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,40.948,98.89560261,24.301074
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.087,98.89562969,24.255514
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.226,98.89562969,24.210291
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.365,98.89563872,24.165447
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.505,98.89568385,24.120559
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.644,98.89588242,24.152912
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.783,98.89618029,24.032274
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,41.923,98.89634276,23.988275
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.062,98.89636984,23.944885
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.201,98.89636984,23.901856
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.34,98.89636984,23.859085
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.48,98.89639692,23.816314
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.619,98.89655037,23.774107
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.758,98.8968031,23.732215
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,42.897,98.89696557,23.690547
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.037,98.89700168,23.648882
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.176,98.89700168,23.607792
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.315,98.89701071,23.56699
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.455,98.89701973,23.526183
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.594,98.89712805,23.485955
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.733,98.89733565,23.78523
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,43.872,98.89750715,23.406146
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.012,98.89754325,23.366357
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.151,98.89755228,23.327154
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.29,98.89755228,23.288175
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.429,98.89756131,23.24945
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.569,98.89762449,23.210698
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.708,98.89780502,24.208279
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.847,98.89796749,23.134447
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,44.987,98.89801262,23.096394
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.126,98.89802165,23.058851
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.265,98.89802165,23.021558
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.404,98.89802165,22.984546
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.544,98.89806678,22.947461
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.683,98.8982112,24.359383
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.822,98.89835562,22.874423
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,45.962,98.8984188,22.83798
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.101,98.89842783,22.802058
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.24,98.89842783,22.766328
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.379,98.89842783,22.730823
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.519,98.89845491,22.695284
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.658,98.89856322,24.236448
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.797,98.89869861,22.62531
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,46.936,98.8987618,22.590599
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.076,98.89877082,22.555866
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.215,98.89877082,22.521588
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.354,98.89877985,22.487561
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.494,98.89878888,22.453459
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.633,98.89887011,23.843158
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.772,98.89898745,22.515118
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,47.911,98.89905966,22.352965
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.051,98.89907772,22.319606
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.19,98.89907772,22.286679
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.329,98.89907772,22.253952
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.468,98.89908674,22.221409
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.608,98.8991409,23.188892
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.747,98.89924019,23.344553
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,48.886,98.89932142,22.124599
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.026,98.89933045,22.092521
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.165,98.89933045,22.060852
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.304,98.89933045,22.029408
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.443,98.89933948,21.998103
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.583,98.89937558,22.282867
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.722,98.89946584,23.918644
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,49.861,98.89953805,21.904945
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,50,98.89955611,21.874271
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0,1.86E-13,0
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.14,6.44E-06,4.5384405
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.279,1.81E-05,5.1742854
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.418,0.000938358,17.772445
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.558,0.039172293,30.462511
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.697,0.211301556,31.08838
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.836,0.518048291,30.646093
57.4,616.5,35.9,2500,0.63,1616.8,92,20,0.975,0.870143559,29.57108
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.115,1.224715127,28.978992
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.254,1.577869982,28.642047
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.393,1.935778184,28.477815
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.533,2.311480065,28.463369
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.672,2.724719097,28.672601
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.811,3.187078127,29.140375
57.4,616.5,35.9,2500,0.63,1616.8,92,20,1.95,3.689703848,29.946822
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.09,4.236159033,31.122787
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.229,4.835389436,32.677801
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.368,5.502406917,34.623125
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.507,6.253647516,36.913061
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.647,7.117490083,39.345582
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.786,8.082038504,41.572089
57.4,616.5,35.9,2500,0.63,1616.8,92,20,2.925,9.110787076,43.742543
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.065,10.19005581,46.281971
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.204,11.31907229,49.137364
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.343,12.50188359,51.889236
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.482,13.73395349,54.363923
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.622,15.03173406,56.521697
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.761,16.37487282,58.339493
57.4,616.5,35.9,2500,0.63,1616.8,92,20,3.9,17.72999873,59.880448
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.039,19.05286645,61.20635
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.179,20.33621278,62.373119
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.318,21.5677498,63.390281
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.457,22.78049467,64.292548
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.597,24.00815686,65.082956
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.736,25.23345809,65.77623
57.4,616.5,35.9,2500,0.63,1616.8,92,20,4.875,26.4310932,66.401152
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.014,27.58552922,66.961823
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.154,28.69808893,67.469325
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.293,29.76824686,67.929454
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.432,30.82766036,68.344804
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.572,31.91022394,68.713798
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.711,32.99016887,69.031314
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.85,34.05308109,69.303664
57.4,616.5,35.9,2500,0.63,1616.8,92,20,5.989,35.08845435,69.553063
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.129,36.09763431,69.774035
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.268,37.07798551,69.977393
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.407,38.05810727,70.158844
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.546,39.05988946,70.318356
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.686,40.07678141,70.448332
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.825,41.07396817,70.54909
57.4,616.5,35.9,2500,0.63,1616.8,92,20,6.964,42.04866288,70.627935
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.104,43.00479284,70.694064
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.243,43.93690544,70.755215
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.382,44.86878996,70.807546
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.521,45.82214046,70.849302
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.661,46.79417547,70.868091
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.8,47.74971872,70.870423
57.4,616.5,35.9,2500,0.63,1616.8,92,20,7.939,48.68607689,70.855933
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.078,49.59740037,70.83627
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.218,50.49652544,70.816779
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.357,51.38544501,70.79859
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.496,52.2925384,70.77508
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.636,53.2187375,70.735634
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.775,54.12603207,70.680037
57.4,616.5,35.9,2500,0.63,1616.8,92,20,8.914,55.01144485,70.609896
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.053,55.87089107,70.541421
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.193,56.710657,70.476107
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.332,57.53282169,70.419498
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.471,58.36377152,70.364226
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.611,59.21566791,70.297528
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.75,60.04743725,70.213466
57.4,616.5,35.9,2500,0.63,1616.8,92,20,9.889,60.85632429,70.115306
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.028,61.63276879,70.012887
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.168,62.38312024,69.912177
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.307,63.10477547,69.818238
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.446,63.82650538,69.721099
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.585,64.5626702,69.613408
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.725,65.29038898,69.48418
57.4,616.5,35.9,2500,0.63,1616.8,92,20,10.864,65.98865661,69.340389
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.003,66.65580382,69.188117
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.143,67.29391972,69.037951
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.282,67.89926542,68.894367
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.421,68.50069524,68.751314
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.56,69.11826626,68.604584
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.7,69.73807108,68.438994
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.839,70.33656063,68.260261
57.4,616.5,35.9,2500,0.63,1616.8,92,20,11.978,70.90971138,68.073515
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.117,71.45265876,67.892848
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.257,71.97133715,67.719425
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.396,72.4822107,67.553296
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.535,73.0085728,67.381749
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.675,73.54748993,67.195437
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.814,74.06911531,66.997255
57.4,616.5,35.9,2500,0.63,1616.8,92,20,12.953,74.57097293,66.793208
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.092,75.04338748,66.597386
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.232,75.49053051,66.412399
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.371,75.92568371,66.240869
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.51,76.37466357,66.066895
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.65,76.84402347,65.882432
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.789,77.30280647,65.685143
57.4,616.5,35.9,2500,0.63,1616.8,92,20,13.928,77.7441497,65.484016
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.067,78.15554525,65.290104
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.207,78.54343209,65.109863
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.346,78.91651666,64.944221
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.485,79.30000319,64.779123
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.624,79.7052827,64.605293
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.764,80.11425606,64.412624
57.4,616.5,35.9,2500,0.63,1616.8,92,20,14.903,80.50559452,64.214242
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.042,80.86933347,64.018399
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.182,81.21080173,63.838813
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.321,81.53787814,63.67312
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.46,81.87548435,63.50969
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.599,82.23545545,63.332699
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.739,82.60138111,63.137413
57.4,616.5,35.9,2500,0.63,1616.8,92,20,15.878,82.94708147,62.938564
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.017,83.26568694,62.749971
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.156,83.56545989,62.584816
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.296,83.86261553,62.42962
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.435,84.17437831,62.273565
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.574,84.50241687,62.09661
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.714,84.82762282,61.905844
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.853,85.12551857,61.724909
57.4,616.5,35.9,2500,0.63,1616.8,92,20,16.992,85.40263058,61.565246
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.131,85.67017494,61.424899
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.271,85.94669486,61.282753
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.41,86.2409506,61.12373
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.549,86.53637033,60.956483
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.689,86.81491547,60.786939
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.828,87.0690705,60.625607
57.4,616.5,35.9,2500,0.63,1616.8,92,20,17.967,87.31396066,60.483813
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.106,87.56020993,60.347762
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.246,87.82566179,60.203014
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.385,88.09177975,60.041574
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.524,88.34162193,59.872271
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.663,88.57173,59.712551
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.803,88.79358916,59.566259
57.4,616.5,35.9,2500,0.63,1616.8,92,20,18.942,89.01468803,59.429965
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.081,89.2484832,59.278164
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.221,89.48690073,59.114167
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.36,89.70604166,58.947079
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.499,89.90898755,58.790697
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.638,90.10283005,58.650087
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.778,90.29947152,58.511515
57.4,616.5,35.9,2500,0.63,1616.8,92,20,19.917,90.50455029,58.357498
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.056,90.70878129,58.180456
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.195,90.89615115,57.995265
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.335,91.07013169,57.816781
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.474,91.23613246,57.654021
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.613,91.40271859,57.484653
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.753,91.57846194,57.292042
57.4,616.5,35.9,2500,0.63,1616.8,92,20,20.892,91.7468378,57.073207
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.031,91.89912628,56.845717
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.17,92.03892029,56.625055
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.31,92.17401122,56.415821
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.449,92.30917616,56.216992
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.588,92.44833098,55.988001
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.728,92.57873901,55.73145
57.4,616.5,35.9,2500,0.63,1616.8,92,20,21.867,92.69225226,55.470289
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.006,92.7962786,55.218343
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.145,92.89489538,54.965906
57.4,616.5,35.9,2500,0.63,1616.8,92,20,22.285,92.99629095,54.696671
